k_index,K,mean_lyapunov,std_lyapunov,min_lyapunov,max_lyapunov,fraction_positive
1940,4.7386419150,0.9034348886,0.1386829980,0.0000147687,0.9577680788,1.000000
1941,4.7410845139,0.9055514768,0.1332347789,0.0000430127,0.9598311965,1.000000
1942,4.7435271128,0.9036407292,0.1409717797,0.0000282166,0.9585917063,1.000000
1943,4.7459697118,0.9070966491,0.1333802447,0.0000228487,0.9652599716,1.000000
1944,4.7484123107,0.9073029964,0.1334048531,-0.0000326846,0.9589867903,0.999878
1945,4.7508549096,0.9070169877,0.1365241511,0.0000271813,0.9657745838,1.000000
1946,4.7532975085,0.9075262157,0.1358664727,0.0000545244,0.9635199295,1.000000
1947,4.7557401075,0.9075484075,0.1380273503,0.0000584140,0.9600712251,1.000000
1948,4.7581827064,0.9070791041,0.1412775527,-0.0000241980,0.9606342401,0.999878
1949,4.7606253053,0.9113168550,0.1299235057,0.0000473729,0.9681283249,1.000000
1950,4.7630679043,0.9096074026,0.1367435086,-0.0000180823,0.9668272975,0.999878
1951,4.7655105032,0.9093743527,0.1400203836,0.0000022662,0.9648421779,1.000000
1952,4.7679531021,0.9114291041,0.1351652360,0.0000371346,0.9642159750,1.000000
1953,4.7703957010,0.9139435365,0.1275010766,0.0000268133,0.9663170319,1.000000
1954,4.7728383000,0.9110599625,0.1383239848,0.0000228271,0.9666164071,1.000000
1955,4.7752808989,0.9092030322,0.1441277713,0.0000463208,0.9667999310,1.000000
1956,4.7777234978,0.9138142286,0.1322639283,0.0000155576,0.9652857959,1.000000
1957,4.7801660967,0.9132304685,0.1356397081,0.0000493217,0.9658050974,1.000000
1958,4.7826086957,0.9139064051,0.1353038875,0.0000354933,0.9645568326,1.000000
1959,4.7850512946,0.9114348835,0.1443121681,-0.0000068629,0.9649635507,0.999878
1960,4.7874938935,0.9161863723,0.1302169388,0.0000353202,0.9707255044,1.000000
1961,4.7899364924,0.9161985548,0.1312720222,0.0000220588,0.9679145842,1.000000
1962,4.7923790914,0.9185719006,0.1228777017,0.0000529402,0.9653205059,1.000000
1963,4.7948216903,0.9166760038,0.1315019940,0.0000038313,0.9819976104,1.000000
1964,4.7972642892,0.9175741401,0.1268988362,0.0000196755,0.9687756821,1.000000
1965,4.7997068881,0.9187777628,0.1224542917,0.0000409978,0.9703497964,1.000000
1966,4.8021494871,0.9174138573,0.1243878035,0.0000345109,0.9683148414,1.000000
1967,4.8045920860,0.9175904112,0.1228835848,0.0000541370,0.9744691361,1.000000
1968,4.8070346849,0.9201562131,0.1143738437,0.0000147335,0.9679283639,1.000000
1969,4.8094772838,0.9199780366,0.1154553183,0.0000575304,0.9702322360,1.000000
1970,4.8119198828,0.9187055496,0.1225541806,0.0000236237,0.9721890651,1.000000
1971,4.8143624817,0.9200547848,0.1174989592,0.0000546087,0.9719288381,1.000000
1972,4.8168050806,0.9216384377,0.1152397387,0.0000241336,0.9710404064,1.000000
1973,4.8192476795,0.9225386140,0.1123885194,0.0000557273,0.9744100526,1.000000
1974,4.8216902785,0.9219235112,0.1155281611,0.0000259956,0.9708525274,1.000000
1975,4.8241328774,0.9234415620,0.1113872581,-0.0000238843,0.9741015799,0.999878
1976,4.8265754763,0.9228576370,0.1167409533,0.0000157715,0.9737887041,1.000000
1977,4.8290180752,0.9259720770,0.1063202409,0.0000083503,0.9735774647,1.000000
1978,4.8314606742,0.9251257845,0.1115598503,0.0000135831,0.9768069548,1.000000
1979,4.8339032731,0.9230484975,0.1211893989,-0.0000126619,0.9784302385,0.999878
1980,4.8363458720,0.9267687943,0.1085164180,0.0000391335,0.9745512990,1.000000
1981,4.8387884709,0.9278291685,0.1062992029,0.0000715070,0.9780164123,1.000000
1982,4.8412310699,0.9245987525,0.1190426585,0.0000405577,0.9767966529,1.000000
1983,4.8436736688,0.9277705771,0.1108917625,0.0000200227,0.9763893805,1.000000
1984,4.8461162677,0.9270588901,0.1164763779,0.0000472716,0.9757727486,1.000000
1985,4.8485588666,0.9292522084,0.1098310299,0.0000389836,0.9740809113,1.000000
1986,4.8510014656,0.9299353719,0.1071846664,0.0000383711,0.9764416292,1.000000
1987,4.8534440645,0.9303516338,0.1085492592,0.0000229525,0.9719666753,1.000000
1988,4.8558866634,0.9287296762,0.1192937076,0.0000107705,0.9753398464,1.000000
1989,4.8583292623,0.9285731188,0.1220336520,0.0000403059,0.9771030251,1.000000
1990,4.8607718613,0.9287061595,0.1239316470,0.0000340686,0.9770342936,1.000000
1991,4.8632144602,0.9308045736,0.1182380855,-0.0000050634,0.9806609504,0.999878
1992,4.8656570591,0.9306712030,0.1190819745,-0.0000020068,0.9786449903,0.999878
1993,4.8680996580,0.9327159366,0.1136381564,0.0000188163,0.9792926443,1.000000
1994,4.8705422570,0.9328352479,0.1165217662,0.0000162981,0.9794825303,1.000000
1995,4.8729848559,0.9321953101,0.1209923577,0.0000265869,0.9774441305,1.000000
1996,4.8754274548,0.9327139508,0.1228877336,-0.0000039908,0.9781209996,0.999878
1997,4.8778700537,0.9339896985,0.1200859180,0.0000254222,0.9762495825,1.000000
1998,4.8803126527,0.9325974393,0.1272572925,0.0000432578,0.9801503908,1.000000
1999,4.8827552516,0.9361777117,0.1150041547,0.0000355979,0.9814251829,1.000000
2000,4.8851978505,0.9372215212,0.1129269187,0.0000694315,0.9837234739,1.000000
2001,4.8876404494,0.9332821282,0.1307705415,0.0000426955,0.9777827241,1.000000
2002,4.8900830484,0.9351041240,0.1263078501,0.0000293104,0.9796953061,1.000000
2003,4.8925256473,0.9349360662,0.1297823435,0.0000476554,0.9808118820,1.000000
2004,4.8949682462,0.9366482513,0.1256537154,0.0000061809,0.9808631096,1.000000
2005,4.8974108451,0.9379482300,0.1225673707,0.0000380173,0.9836710515,1.000000
2006,4.8998534441,0.9360890907,0.1318102619,0.0000228545,0.9796504747,1.000000
2007,4.9022960430,0.9380854964,0.1270892530,0.0000295516,0.9817862345,1.000000
2008,4.9047386419,0.9408333798,0.1192984100,0.0000272453,0.9861556354,1.000000
2009,4.9071812408,0.9403166560,0.1232411650,0.0000051554,0.9846043143,1.000000
2010,4.9096238398,0.9383901281,0.1328698925,0.0000100959,0.9848402818,1.000000
2011,4.9120664387,0.9411599993,0.1240966662,-0.0000082139,0.9841596160,0.999878
2012,4.9145090376,0.9399984493,0.1305249687,0.0000136499,0.9843339048,1.000000
2013,4.9169516365,0.9406571988,0.1305238636,0.0000452351,0.9835694480,1.000000
2014,4.9193942355,0.9437963998,0.1211555009,0.0000065374,0.9845412287,1.000000
2015,4.9218368344,0.9437789964,0.1235960241,0.0000384017,0.9852468715,1.000000
2016,4.9242794333,0.9444562342,0.1223609428,0.0000115535,0.9852390473,1.000000
2017,4.9267220322,0.9425403804,0.1315272701,0.0000684754,0.9866521789,1.000000
2018,4.9291646312,0.9449066662,0.1241399526,0.0000630652,0.9870043216,1.000000
2019,4.9316072301,0.9454640255,0.1240870535,0.0000621111,0.9889538493,1.000000
2020,4.9340498290,0.9450914205,0.1266469442,0.0000527491,0.9889540588,1.000000
2021,4.9364924279,0.9422620635,0.1382251976,0.0000175762,0.9867825930,1.000000
2022,4.9389350269,0.9447965666,0.1313495376,0.0000768277,0.9882673779,1.000000
2023,4.9413776258,0.9463186195,0.1283449034,0.0000174578,0.9891039160,1.000000
2024,4.9438202247,0.9442767096,0.1379378605,0.0000239597,0.9939216829,1.000000
2025,4.9462628236,0.9472485104,0.1295446690,0.0000203809,0.9888792450,1.000000
2026,4.9487054226,0.9448950511,0.1391816745,0.0000256674,0.9911269215,1.000000
2027,4.9511480215,0.9483228406,0.1300494127,0.0000347648,0.9929806377,1.000000
2028,4.9535906204,0.9479845888,0.1329594020,0.0000611647,0.9926309058,1.000000
2029,4.9560332193,0.9489588369,0.1299403976,-0.0000013899,0.9916602737,0.999878
2030,4.9584758183,0.9468942713,0.1395383426,0.0000343564,0.9964839468,1.000000
2031,4.9609184172,0.9481603713,0.1369036750,0.0000454057,0.9989364655,1.000000
2032,4.9633610161,0.9499582527,0.1315697918,-0.0000418178,0.9941456313,0.999878
2033,4.9658036150,0.9478261785,0.1386395137,0.0000228656,0.9929306861,1.000000
2034,4.9682462140,0.9504999840,0.1312820446,0.0000252614,0.9933618750,1.000000
2035,4.9706888129,0.9525104883,0.1246979629,0.0000312396,0.9948463008,1.000000
2036,4.9731314118,0.9514212979,0.1299577861,0.0000055123,0.9954043339,1.000000
2037,4.9755740107,0.9515709722,0.1310400798,-0.0000350993,0.9957409956,0.999878
2038,4.9780166097,0.9507158183,0.1358110982,0.0000412829,0.9952282384,1.000000
2039,4.9804592086,0.9492261189,0.1422546089,-0.0000065248,1.0005537113,0.999878
2040,4.9829018075,0.9519586455,0.1359404844,0.0000181264,0.9970548256,1.000000
2041,4.9853444064,0.9546285119,0.1277688468,0.0000104221,0.9969770673,1.000000
2042,4.9877870054,0.9531925441,0.1346073520,-0.0000044376,0.9986253927,0.999878
2043,4.9902296043,0.9527829897,0.1377083584,0.0000051523,0.9987193166,1.000000
2044,4.9926722032,0.9540254916,0.1362948677,-0.0000026265,0.9980393932,0.999878
2045,4.9951148021,0.9572488361,0.1272185847,0.0000358080,0.9986546517,1.000000
2046,4.9975574011,0.9554433053,0.1340841302,0.0000413365,1.0017183598,1.000000
2047,5.0000000000,0.9569698155,0.1317180074,-0.0000305967,0.9978206358,0.999756
